timestamp,cnt,t1,tF,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2015-07-21 11:00:00,1359,22.5,72.5,22.5,51.5,18.5,2.0,0.0,0.0,1.0
2015-07-22 00:00:00,358,18.5,65.3,18.5,66.0,15.0,2.0,0.0,0.0,1.0
2015-07-22 14:00:00,1637,21.5,70.7,21.0,50.0,24.0,1.0,0.0,0.0,1.0
2015-07-23 05:00:00,154,13.5,56.3,13.5,79.5,14.0,1.0,0.0,0.0,1.0
2015-07-23 10:00:00,1357,18.0,64.4,18.0,60.0,14.0,2.0,0.0,0.0,1.0
2015-07-23 15:00:00,1738,21.0,69.8,21.0,41.5,17.0,1.0,0.0,0.0,1.0
2015-07-24 10:00:00,703,17.0,62.6,17.0,70.5,8.0,7.0,0.0,0.0,1.0
2015-07-24 11:00:00,344,16.5,61.7,16.5,80.0,7.0,7.0,0.0,0.0,1.0
2015-07-24 13:00:00,295,16.0,60.8,16.0,83.0,13.0,7.0,0.0,0.0,1.0
2015-07-24 20:00:00,367,14.0,57.2,14.0,94.0,15.0,3.0,0.0,0.0,1.0
2015-07-25 19:00:00,2147,20.0,68.0,20.0,44.5,7.5,1.0,0.0,1.0,1.0
2015-07-26 19:00:00,879,18.0,64.4,18.0,83.0,20.0,2.0,0.0,1.0,1.0
2015-07-27 00:00:00,211,16.0,60.8,16.0,83.0,24.0,7.0,0.0,0.0,1.0
2015-07-27 02:00:00,78,16.0,60.8,16.0,83.0,23.0,3.0,0.0,0.0,1.0
2015-07-27 10:00:00,1016,19.0,66.2,19.0,64.0,24.0,3.0,0.0,0.0,1.0
2015-07-28 21:00:00,1100,16.0,60.8,16.0,63.0,16.0,3.0,0.0,0.0,1.0
2015-07-29 02:00:00,102,13.0,55.4,13.0,77.0,20.0,1.0,0.0,0.0,1.0
2015-07-30 09:00:00,2321,15.5,59.9,15.5,59.0,20.5,3.0,0.0,0.0,1.0
2015-07-30 14:00:00,1558,18.0,64.4,18.0,52.0,19.0,2.0,0.0,0.0,1.0
2015-07-31 14:00:00,1798,21.0,69.8,20.5,35.5,6.5,1.0,0.0,0.0,1.0
2015-08-01 08:00:00,728,15.5,59.9,15.5,61.0,9.0,1.0,0.0,1.0,1.0
2015-08-03 00:00:00,376,18.0,64.4,18.0,64.0,20.0,1.0,0.0,0.0,1.0
2015-08-03 02:00:00,125,18.0,64.4,18.0,66.0,9.0,1.0,0.0,0.0,1.0
2015-08-04 02:00:00,104,17.0,62.6,17.0,77.0,18.0,1.0,0.0,0.0,1.0
2015-08-05 04:00:00,50,16.0,60.8,16.0,72.0,9.0,1.0,0.0,0.0,1.0
2015-08-07 09:00:00,2410,19.5,67.1,19.5,60.0,5.0,2.0,0.0,0.0,1.0
2015-08-08 01:00:00,534,17.0,62.6,17.0,85.5,7.0,1.0,0.0,1.0,1.0
2015-08-08 21:00:00,1336,20.5,68.9,20.5,62.0,6.5,1.0,0.0,1.0,1.0
2015-08-10 11:00:00,1175,22.0,71.6,22.0,65.0,19.5,3.0,0.0,0.0,1.0
2015-08-10 18:00:00,4165,21.0,69.8,21.0,71.0,21.5,3.0,0.0,0.0,1.0
2015-08-10 23:00:00,494,19.0,66.2,19.0,78.0,14.0,3.0,0.0,0.0,1.0
2015-08-11 06:00:00,798,16.0,60.8,16.0,72.0,5.0,2.0,0.0,0.0,1.0
2015-08-11 08:00:00,4384,16.5,61.7,16.5,66.0,6.0,7.0,0.0,0.0,1.0
2015-08-12 05:00:00,133,16.0,60.8,16.0,83.0,8.0,7.0,0.0,0.0,1.0
2015-08-12 15:00:00,1782,21.0,69.8,21.0,60.0,22.0,3.0,0.0,0.0,1.0
2015-08-12 16:00:00,2185,21.0,69.8,21.0,60.0,21.0,2.0,0.0,0.0,1.0
2015-08-14 19:00:00,1228,17.0,62.6,17.0,91.0,13.0,7.0,0.0,0.0,1.0
2015-08-15 22:00:00,828,18.0,64.4,18.0,52.0,5.0,1.0,0.0,1.0,1.0
2015-08-17 08:00:00,4155,15.5,59.9,15.5,63.5,8.0,1.0,0.0,0.0,1.0
2015-08-17 23:00:00,497,19.0,66.2,19.0,52.0,11.0,1.0,0.0,0.0,1.0
2015-08-18 07:00:00,2302,16.0,60.8,16.0,63.0,15.0,1.0,0.0,0.0,1.0
2015-08-18 13:00:00,1453,18.0,64.4,18.0,58.0,20.5,2.0,0.0,0.0,1.0
2015-08-18 16:00:00,2090,19.0,66.2,19.0,50.5,22.0,1.0,0.0,0.0,1.0
2015-08-19 22:00:00,297,16.0,60.8,16.0,88.0,10.0,7.0,0.0,0.0,1.0
2015-08-20 04:00:00,59,17.0,62.6,17.0,88.0,10.0,3.0,0.0,0.0,1.0
2015-08-20 19:00:00,2276,20.0,68.0,20.0,78.0,17.0,3.0,0.0,0.0,1.0
2015-08-22 14:00:00,3883,30.0,86.0,29.5,39.0,22.0,1.0,0.0,1.0,1.0
2015-08-25 08:00:00,4440,15.5,59.9,15.5,70.0,17.0,1.0,0.0,0.0,1.0
2015-08-25 11:00:00,1070,18.0,64.4,18.0,64.0,24.0,2.0,0.0,0.0,1.0
2015-08-25 14:00:00,377,15.5,59.9,15.5,88.0,17.0,7.0,0.0,0.0,1.0
2015-08-25 18:00:00,3348,19.5,67.1,19.5,78.0,24.0,2.0,0.0,0.0,1.0
2015-08-26 04:00:00,58,18.5,65.3,18.5,85.5,22.0,7.0,0.0,0.0,1.0
2015-08-27 05:00:00,119,15.0,59.0,15.0,85.0,12.0,2.0,0.0,0.0,1.0
2015-08-28 02:00:00,146,14.0,57.2,14.0,88.0,8.0,1.0,0.0,0.0,1.0
2015-08-29 01:00:00,515,16.0,60.8,16.0,70.0,10.0,1.0,0.0,1.0,1.0
2015-08-30 03:00:00,272,17.0,62.6,17.0,83.0,7.5,3.0,0.0,1.0,1.0
2015-08-30 04:00:00,194,17.0,62.6,17.0,83.0,6.5,7.0,0.0,1.0,1.0
2015-08-30 10:00:00,1239,18.0,64.4,18.0,75.5,12.0,3.0,0.0,1.0,1.0
2015-08-31 19:00:00,832,15.5,59.9,15.5,85.5,13.0,3.0,1.0,0.0,1.0
2015-09-01 23:00:00,342,14.0,57.2,14.0,88.0,6.5,1.0,0.0,0.0,2.0
2015-09-02 20:00:00,1147,15.0,59.0,15.0,70.0,8.0,7.0,0.0,0.0,2.0
2015-09-04 15:00:00,1373,16.0,60.8,16.0,55.0,16.0,3.0,0.0,0.0,2.0
2015-09-04 22:00:00,677,14.0,57.2,14.0,63.0,8.0,4.0,0.0,0.0,2.0
2015-09-04 23:00:00,584,14.0,57.2,14.0,63.0,8.0,4.0,0.0,0.0,2.0
2015-09-06 14:00:00,2894,18.0,64.4,18.0,47.5,14.0,2.0,0.0,1.0,2.0
2015-09-07 15:00:00,1370,16.0,60.8,16.0,68.0,15.0,3.0,0.0,0.0,2.0
2015-09-08 10:00:00,1033,14.0,57.2,14.0,74.5,10.0,3.0,0.0,0.0,2.0
2015-09-08 14:00:00,1253,16.0,60.8,16.0,63.0,11.0,3.0,0.0,0.0,2.0
2015-09-08 16:00:00,1924,16.5,61.7,16.5,59.5,11.0,2.0,0.0,0.0,2.0
2015-09-08 17:00:00,3861,16.0,60.8,16.0,61.0,15.0,3.0,0.0,0.0,2.0
2015-09-10 11:00:00,1211,19.0,66.2,19.0,50.5,26.0,2.0,0.0,0.0,2.0
2015-09-11 09:00:00,2289,16.5,61.7,16.5,70.0,19.0,1.0,0.0,0.0,2.0
2015-09-15 16:00:00,1679,18.0,64.4,18.0,62.0,27.0,2.0,0.0,0.0,2.0
2015-09-16 18:00:00,1032,14.0,57.2,14.0,94.0,7.0,3.0,0.0,0.0,2.0
2015-09-16 19:00:00,1084,14.0,57.2,14.0,94.0,6.5,3.0,0.0,0.0,2.0
2015-09-16 21:00:00,628,14.0,57.2,14.0,88.0,10.0,3.0,0.0,0.0,2.0
2015-09-18 04:00:00,76,13.0,55.4,13.0,88.0,9.0,1.0,0.0,0.0,2.0
2015-09-18 13:00:00,966,15.0,59.0,15.0,85.0,15.5,7.0,0.0,0.0,2.0
2015-09-19 04:00:00,157,13.0,55.4,13.0,88.0,5.5,3.0,0.0,1.0,2.0
2015-09-19 12:00:00,2808,17.0,62.6,17.0,56.0,7.0,2.0,0.0,1.0,2.0
2015-09-19 21:00:00,790,15.0,59.0,15.0,70.0,2.0,1.0,0.0,1.0,2.0
2015-09-21 02:00:00,75,14.0,57.2,14.0,88.0,6.0,1.0,0.0,0.0,2.0
2015-09-22 10:00:00,464,12.5,54.5,12.5,91.0,10.0,7.0,0.0,0.0,2.0
2015-09-24 21:00:00,792,14.5,58.1,14.5,61.0,19.5,1.0,0.0,0.0,2.0
2015-09-25 01:00:00,191,12.0,53.6,12.0,77.0,15.0,1.0,0.0,0.0,2.0
2015-09-25 16:00:00,2409,17.0,62.6,17.0,47.0,12.0,1.0,0.0,0.0,2.0
2015-09-26 11:00:00,2272,15.5,59.9,15.5,59.0,9.0,2.0,0.0,1.0,2.0
2015-09-28 11:00:00,1076,16.5,61.7,16.5,63.5,24.0,2.0,0.0,0.0,2.0
2015-09-28 19:00:00,2035,15.0,59.0,15.0,72.0,17.0,1.0,0.0,0.0,2.0
2015-09-30 13:00:00,1534,17.5,63.5,17.5,44.0,30.5,2.0,0.0,0.0,2.0
2015-09-30 14:00:00,1373,18.0,64.4,18.0,41.5,32.0,1.0,0.0,0.0,2.0
2015-10-01 01:00:00,162,12.0,53.6,12.0,88.0,5.0,1.0,0.0,0.0,2.0
2015-10-01 04:00:00,54,11.5,52.7,11.5,85.0,13.0,1.0,0.0,0.0,2.0
2015-10-01 13:00:00,1599,17.0,62.6,17.0,56.0,27.0,2.0,0.0,0.0,2.0
2015-10-01 16:00:00,2190,18.0,64.4,18.0,52.0,26.0,1.0,0.0,0.0,2.0
2015-10-03 07:00:00,317,11.0,51.8,11.0,88.0,7.0,3.0,0.0,1.0,2.0
2015-10-04 05:00:00,135,9.5,49.1,8.5,84.5,9.0,4.0,0.0,1.0,2.0
2015-10-04 13:00:00,2964,17.0,62.6,17.0,56.0,10.0,2.0,0.0,1.0,2.0
2015-10-05 11:00:00,527,17.0,62.6,17.0,88.0,15.0,3.0,0.0,0.0,2.0
2015-10-05 12:00:00,676,17.5,63.5,17.5,85.5,15.0,7.0,0.0,0.0,2.0
2015-10-05 23:00:00,154,16.0,60.8,16.0,94.0,12.0,7.0,0.0,0.0,2.0
2015-10-06 07:00:00,2182,16.0,60.8,16.0,94.0,7.0,3.0,0.0,0.0,2.0
2015-10-07 14:00:00,601,14.5,58.1,14.5,88.0,18.0,7.0,0.0,0.0,2.0
2015-10-07 23:00:00,398,13.0,55.4,13.0,67.0,16.0,4.0,0.0,0.0,2.0
2015-10-10 14:00:00,2453,16.0,60.8,16.0,70.0,19.5,3.0,0.0,1.0,2.0
2015-10-10 18:00:00,1705,14.5,58.1,14.5,79.5,17.0,2.0,0.0,1.0,2.0
2015-10-11 03:00:00,310,12.0,53.6,12.0,88.0,6.5,3.0,0.0,1.0,2.0
2015-10-11 07:00:00,281,10.0,50.0,8.0,88.0,13.0,1.0,0.0,1.0,2.0
2015-10-11 11:00:00,1935,13.5,56.3,13.5,69.5,19.5,2.0,0.0,1.0,2.0
2015-10-11 13:00:00,2770,14.0,57.2,14.0,59.0,21.0,2.0,0.0,1.0,2.0
2015-10-11 15:00:00,2853,15.0,59.0,15.0,53.0,18.0,1.0,0.0,1.0,2.0
2015-10-14 18:00:00,3015,12.0,53.6,12.0,77.0,17.0,2.0,0.0,0.0,2.0
2015-10-15 01:00:00,142,10.0,50.0,9.0,88.0,9.0,3.0,0.0,0.0,2.0
2015-10-16 14:00:00,1304,14.0,57.2,14.0,72.0,19.0,3.0,0.0,0.0,2.0
2015-10-17 10:00:00,1390,12.0,53.6,12.0,74.5,15.0,2.0,0.0,1.0,2.0
2015-10-17 21:00:00,583,12.0,53.6,12.0,82.0,9.0,4.0,0.0,1.0,2.0
2015-10-18 14:00:00,2090,15.0,59.0,15.0,65.5,15.0,3.0,0.0,1.0,2.0
2015-10-19 14:00:00,1173,14.0,57.2,14.0,72.0,10.0,3.0,0.0,0.0,2.0
2015-10-20 02:00:00,74,9.0,48.2,8.0,87.0,6.5,1.0,0.0,0.0,2.0
2015-10-21 08:00:00,2139,11.0,51.8,11.0,88.0,15.0,7.0,0.0,0.0,2.0
2015-10-21 09:00:00,792,11.0,51.8,11.0,91.0,16.0,7.0,0.0,0.0,2.0
2015-10-21 23:00:00,378,15.0,59.0,15.0,88.0,16.0,4.0,0.0,0.0,2.0
2015-10-22 15:00:00,1343,14.0,57.2,14.0,59.0,17.5,3.0,0.0,0.0,2.0
2015-10-22 18:00:00,3003,14.0,57.2,14.0,59.0,12.0,3.0,0.0,0.0,2.0
2015-10-22 19:00:00,1801,14.0,57.2,14.0,55.0,12.0,4.0,0.0,0.0,2.0
2015-10-23 02:00:00,107,12.0,53.6,12.0,69.5,0.0,4.0,0.0,0.0,2.0
2015-10-23 14:00:00,1324,14.0,57.2,14.0,57.0,14.0,4.0,0.0,0.0,2.0
2015-10-23 21:00:00,762,13.0,55.4,13.0,63.0,8.0,4.0,0.0,0.0,2.0
2015-10-24 01:00:00,431,12.0,53.6,12.0,77.0,9.0,4.0,0.0,1.0,2.0
2015-10-24 17:00:00,776,14.0,57.2,14.0,82.0,5.0,7.0,0.0,1.0,2.0
2015-10-25 01:00:00,641,9.0,48.2,7.0,80.0,11.666666666666664,1.0,0.0,1.0,2.0
2015-10-25 21:00:00,484,7.0,44.6,5.0,84.0,11.0,1.0,0.0,1.0,2.0
2015-10-28 09:00:00,1256,13.5,56.3,13.5,85.0,15.0,7.0,0.0,0.0,2.0
2015-10-29 16:00:00,1626,15.0,59.0,15.0,85.0,15.0,2.0,0.0,0.0,2.0
2015-10-30 17:00:00,2768,14.5,58.1,14.5,74.5,11.0,7.0,0.0,0.0,2.0
2015-10-31 04:00:00,161,11.5,52.7,11.5,91.0,10.0,3.0,0.0,1.0,2.0
2015-11-01 07:00:00,164,7.0,44.6,7.0,100.0,4.0,4.0,0.0,1.0,2.0
2015-11-01 14:00:00,2341,10.0,50.0,9.5,100.0,6.5,4.0,0.0,1.0,2.0
2015-11-03 09:00:00,2125,11.0,51.8,11.0,88.0,11.0,3.0,0.0,0.0,2.0
2015-11-04 06:00:00,336,12.0,53.6,12.0,94.0,6.0,7.0,0.0,0.0,2.0
2015-11-04 09:00:00,1446,13.0,55.4,13.0,94.0,6.5,7.0,0.0,0.0,2.0
2015-11-05 05:00:00,104,14.5,58.1,14.5,91.0,10.0,7.0,0.0,0.0,2.0
2015-11-05 08:00:00,4366,15.5,59.9,15.5,85.5,14.0,3.0,0.0,0.0,2.0
2015-11-06 17:00:00,2862,18.0,64.4,18.0,83.0,22.0,3.0,0.0,0.0,2.0
2015-11-07 05:00:00,69,16.0,60.8,16.0,91.0,14.0,7.0,0.0,1.0,2.0
2015-11-08 06:00:00,129,10.0,50.0,8.5,94.0,10.0,2.0,0.0,1.0,2.0
2015-11-09 12:00:00,1045,15.0,59.0,15.0,63.0,30.5,3.0,0.0,0.0,2.0
2015-11-09 21:00:00,720,15.0,59.0,15.0,82.0,31.5,4.0,0.0,0.0,2.0
2015-11-11 14:00:00,1099,15.5,59.9,15.5,65.5,27.0,3.0,0.0,0.0,2.0
2015-11-12 08:00:00,4579,12.5,54.5,12.5,91.0,7.5,2.0,0.0,0.0,2.0
2015-11-13 06:00:00,529,10.5,50.9,9.0,64.5,27.0,1.0,0.0,0.0,2.0
2015-11-13 11:00:00,792,11.5,52.7,11.5,67.0,35.5,7.0,0.0,0.0,2.0
2015-11-13 14:00:00,998,10.0,50.0,6.0,62.0,35.0,2.0,0.0,0.0,2.0
2015-11-14 20:00:00,398,15.0,59.0,15.0,82.0,31.5,7.0,0.0,1.0,2.0
2015-11-15 02:00:00,297,16.0,60.8,16.0,72.0,43.0,3.0,0.0,1.0,2.0
2015-11-15 17:00:00,1139,15.0,59.0,15.0,77.0,26.0,3.0,0.0,1.0,2.0
2015-11-16 20:00:00,1044,13.0,55.4,13.0,74.5,17.5,3.0,0.0,0.0,2.0
2015-11-18 14:00:00,967,15.0,59.0,15.0,70.0,38.0,3.0,0.0,0.0,2.0
2015-11-19 09:00:00,2181,13.0,55.4,13.0,74.5,22.0,7.0,0.0,0.0,2.0
2015-11-19 21:00:00,777,10.0,50.0,8.0,88.0,17.0,2.0,0.0,0.0,2.0
2015-11-21 02:00:00,176,4.5,40.1,-0.5,75.5,28.5,7.0,0.0,1.0,2.0
2015-11-21 23:00:00,308,2.0,35.6,-1.5,58.0,11.0,1.0,0.0,1.0,2.0
2015-11-22 23:00:00,205,3.0,37.4,1.5,87.0,6.5,1.0,0.0,1.0,2.0
2015-11-23 03:00:00,26,2.0,35.6,0.0,87.0,6.5,1.0,0.0,0.0,2.0
2015-11-23 22:00:00,378,8.0,46.4,5.0,68.5,20.0,7.0,0.0,0.0,2.0
2015-11-25 02:00:00,68,8.5,47.3,5.5,81.5,18.5,4.0,0.0,0.0,2.0
2015-11-25 14:00:00,958,11.0,51.8,11.0,58.0,21.0,2.0,0.0,0.0,2.0
2015-11-26 18:00:00,2571,10.0,50.0,8.0,88.0,11.0,3.0,0.0,0.0,2.0
2015-11-27 11:00:00,853,13.5,56.3,13.5,85.0,20.5,3.0,0.0,0.0,2.0
2015-11-28 02:00:00,197,6.0,42.8,1.0,71.0,30.5,1.0,0.0,1.0,2.0
2015-12-01 12:00:00,976,15.0,59.0,15.0,68.0,27.0,2.0,0.0,0.0,3.0
2015-12-03 16:00:00,1422,13.0,55.4,13.0,72.0,18.5,2.0,0.0,0.0,3.0
2015-12-05 01:00:00,403,12.0,53.6,12.0,67.0,36.0,2.0,0.0,1.0,3.0
2015-12-06 07:00:00,109,13.0,55.4,13.0,85.0,28.0,7.0,0.0,1.0,3.0
2015-12-06 09:00:00,537,14.0,57.2,14.0,77.0,26.0,3.0,0.0,1.0,3.0
2015-12-07 08:00:00,3999,14.0,57.2,14.0,82.0,17.0,3.0,0.0,0.0,3.0
2015-12-07 09:00:00,1659,14.0,57.2,14.0,82.0,16.0,3.0,0.0,0.0,3.0
2015-12-07 11:00:00,750,14.0,57.2,14.0,82.0,13.0,3.0,0.0,0.0,3.0
2015-12-07 16:00:00,1455,12.5,54.5,12.5,85.0,13.0,2.0,0.0,0.0,3.0
2015-12-08 05:00:00,96,13.0,55.4,13.0,88.0,16.0,7.0,0.0,0.0,3.0
2015-12-08 10:00:00,843,14.0,57.2,14.0,82.0,19.5,2.0,0.0,0.0,3.0
2015-12-08 14:00:00,986,14.0,57.2,14.0,57.0,23.0,2.0,0.0,0.0,3.0
2015-12-08 16:00:00,1376,11.0,51.8,11.0,64.5,23.0,2.0,0.0,0.0,3.0
2015-12-09 07:00:00,2004,6.5,43.7,4.5,78.5,9.0,1.0,0.0,0.0,3.0
2015-12-09 18:00:00,2738,11.0,51.8,11.0,72.0,21.0,1.0,0.0,0.0,3.0
2015-12-10 02:00:00,101,11.0,51.8,11.0,77.0,24.0,7.0,0.0,0.0,3.0
2015-12-10 03:00:00,53,11.0,51.8,11.0,72.0,26.5,4.0,0.0,0.0,3.0
2015-12-10 19:00:00,1046,12.0,53.6,12.0,82.0,24.0,7.0,0.0,0.0,3.0
2015-12-11 21:00:00,525,8.0,46.4,5.5,73.5,14.0,1.0,0.0,0.0,3.0
2015-12-13 02:00:00,194,7.5,45.5,6.0,90.0,8.0,7.0,0.0,1.0,3.0
2015-12-13 18:00:00,817,9.5,49.1,9.0,97.0,6.5,3.0,0.0,1.0,3.0
2015-12-14 05:00:00,97,9.0,48.2,8.0,82.0,9.0,3.0,0.0,0.0,3.0
2015-12-14 19:00:00,1579,10.0,50.0,8.5,82.0,9.0,3.0,0.0,0.0,3.0
2015-12-15 01:00:00,87,9.5,49.1,8.5,94.0,7.0,7.0,0.0,0.0,3.0
2015-12-15 02:00:00,68,10.0,50.0,8.5,94.0,9.0,3.0,0.0,0.0,3.0
2015-12-15 04:00:00,30,10.0,50.0,9.0,94.0,8.0,3.0,0.0,0.0,3.0
2015-12-15 09:00:00,1899,11.0,51.8,11.0,94.0,9.0,3.0,0.0,0.0,3.0
2015-12-15 10:00:00,907,12.0,53.6,12.0,94.0,11.0,3.0,0.0,0.0,3.0
2015-12-15 20:00:00,705,13.0,55.4,13.0,88.0,11.0,7.0,0.0,0.0,3.0
2015-12-16 17:00:00,2483,14.5,58.1,14.5,79.5,17.0,3.0,0.0,0.0,3.0
2015-12-18 06:00:00,459,13.0,55.4,13.0,77.0,17.5,3.0,0.0,0.0,3.0
2015-12-18 08:00:00,3343,13.0,55.4,13.0,79.5,18.0,3.0,0.0,0.0,3.0
2015-12-18 15:00:00,1241,13.5,56.3,13.5,74.5,16.0,2.0,0.0,0.0,3.0
2015-12-18 16:00:00,1615,13.0,55.4,13.0,82.0,16.0,2.0,0.0,0.0,3.0
2015-12-19 07:00:00,197,15.5,59.9,15.5,85.5,18.5,3.0,0.0,1.0,3.0
2015-12-19 08:00:00,394,15.0,59.0,15.0,79.5,22.0,2.0,0.0,1.0,3.0
2015-12-19 14:00:00,1653,16.0,60.8,16.0,68.0,24.0,1.0,0.0,1.0,3.0
2015-12-19 16:00:00,1298,16.0,60.8,16.0,68.0,26.0,1.0,0.0,1.0,3.0
2015-12-20 10:00:00,807,13.0,55.4,13.0,77.0,20.0,1.0,0.0,1.0,3.0
2015-12-20 13:00:00,1306,13.0,55.4,13.0,77.0,16.5,2.0,0.0,1.0,3.0
2015-12-21 12:00:00,637,12.5,54.5,12.5,77.0,33.0,7.0,0.0,0.0,3.0
2015-12-21 19:00:00,1037,12.0,53.6,12.0,67.0,22.0,1.0,0.0,0.0,3.0
2015-12-22 06:00:00,326,15.0,59.0,15.0,79.5,36.0,7.0,0.0,0.0,3.0
2015-12-23 17:00:00,1642,11.0,51.8,11.0,72.0,14.0,2.0,0.0,0.0,3.0
2015-12-23 23:00:00,295,12.0,53.6,12.0,72.0,30.0,4.0,0.0,0.0,3.0
2015-12-24 03:00:00,74,12.0,53.6,12.0,72.0,24.0,3.0,0.0,0.0,3.0
2015-12-26 02:00:00,135,15.0,59.0,15.0,77.0,26.0,3.0,0.0,1.0,3.0
2015-12-26 14:00:00,925,15.0,59.0,15.0,68.0,26.0,4.0,0.0,1.0,3.0
2015-12-27 12:00:00,699,15.0,59.0,15.0,82.0,19.5,3.0,0.0,1.0,3.0
2015-12-27 14:00:00,894,15.0,59.0,15.0,79.5,20.5,3.0,0.0,1.0,3.0
2015-12-28 02:00:00,109,10.5,50.9,10.0,91.0,9.0,1.0,1.0,0.0,3.0
2015-12-28 20:00:00,526,12.0,53.6,12.0,67.0,24.0,1.0,1.0,0.0,3.0
2015-12-29 17:00:00,1299,11.0,51.8,11.0,77.0,18.0,2.0,0.0,0.0,3.0
2015-12-29 20:00:00,488,10.0,50.0,8.0,76.0,14.0,1.0,0.0,0.0,3.0
2015-12-30 15:00:00,961,13.0,55.4,13.0,59.0,28.0,7.0,0.0,0.0,3.0
2015-12-31 08:00:00,783,9.0,48.2,5.5,66.0,26.0,2.0,0.0,0.0,3.0
2015-12-31 22:00:00,470,7.0,44.6,3.0,76.0,24.0,1.0,0.0,0.0,3.0
2016-01-01 07:00:00,96,3.0,37.4,0.0,87.0,12.0,1.0,1.0,0.0,3.0
2016-01-01 16:00:00,514,8.0,46.4,4.5,87.0,23.0,7.0,1.0,0.0,3.0
2016-01-02 00:00:00,102,9.0,48.2,6.0,87.0,24.0,7.0,0.0,1.0,3.0
2016-01-02 17:00:00,383,11.0,51.8,11.0,91.0,16.0,7.0,0.0,1.0,3.0
2016-01-03 08:00:00,171,8.0,46.4,5.0,79.0,15.0,1.0,0.0,1.0,3.0
2016-01-03 16:00:00,357,9.5,49.1,8.0,84.5,10.0,7.0,0.0,1.0,3.0
2016-01-04 05:00:00,102,8.0,46.4,6.0,84.5,11.0,2.0,0.0,0.0,3.0
2016-01-04 18:00:00,2439,8.5,47.3,6.5,82.0,11.0,1.0,0.0,0.0,3.0
2016-01-04 19:00:00,1184,9.0,48.2,7.0,76.0,12.0,1.0,0.0,0.0,3.0
2016-01-05 03:00:00,23,9.0,48.2,8.0,84.5,9.0,2.0,0.0,0.0,3.0
2016-01-05 16:00:00,1315,9.5,49.1,8.5,84.5,6.5,2.0,0.0,0.0,3.0
2016-01-06 13:00:00,867,8.0,46.4,7.0,87.0,6.5,3.0,0.0,0.0,3.0
2016-01-06 15:00:00,782,8.0,46.4,7.5,87.0,5.0,3.0,0.0,0.0,3.0
2016-01-07 19:00:00,1280,7.0,44.6,3.0,61.0,24.0,1.0,0.0,0.0,3.0
2016-01-09 02:00:00,120,9.0,48.2,7.0,87.0,13.0,7.0,0.0,1.0,3.0
2016-01-09 19:00:00,434,10.5,50.9,9.0,82.5,26.0,7.0,0.0,1.0,3.0
2016-01-10 00:00:00,168,7.0,44.6,3.5,81.0,24.5,26.0,0.0,1.0,3.0
2016-01-10 22:00:00,218,7.0,44.6,4.5,81.0,16.5,1.0,0.0,1.0,3.0
2016-01-11 00:00:00,60,7.0,44.6,5.0,78.5,11.0,7.0,0.0,0.0,3.0
2016-01-13 02:00:00,40,6.0,42.8,1.5,76.0,28.0,3.0,0.0,0.0,3.0
2016-01-14 02:00:00,45,5.0,41.0,1.0,87.0,19.5,7.0,0.0,0.0,3.0
2016-01-14 16:00:00,1182,5.0,41.0,0.0,61.0,32.5,2.0,0.0,0.0,3.0
2016-01-15 20:00:00,726,4.0,39.2,0.0,72.5,21.0,1.0,0.0,0.0,3.0
2016-01-15 21:00:00,479,4.0,39.2,0.0,70.0,18.0,1.0,0.0,0.0,3.0
2016-01-16 14:00:00,1595,5.0,41.0,2.0,68.0,12.0,1.0,0.0,1.0,3.0
2016-01-16 16:00:00,1293,4.0,39.2,2.0,70.0,8.0,1.0,0.0,1.0,3.0
2016-01-17 21:00:00,337,4.0,39.2,1.0,70.0,14.0,2.0,0.0,1.0,3.0
2016-01-18 14:00:00,724,4.0,39.2,1.0,67.5,14.0,3.0,0.0,0.0,3.0
2016-01-19 02:00:00,17,-1.0,30.2,-2.5,80.0,3.5,1.0,0.0,0.0,3.0
2016-01-19 04:00:00,25,-1.0,30.2,-1.0,83.0,0.0,1.0,0.0,0.0,3.0
2016-01-19 16:00:00,1350,4.0,39.2,4.0,42.0,0.0,1.0,0.0,0.0,3.0
2016-01-20 08:00:00,3681,-0.5,31.1,-3.5,80.0,8.0,3.0,0.0,0.0,3.0
2016-01-20 17:00:00,2650,4.0,39.2,2.5,75.0,6.5,2.0,0.0,0.0,3.0
2016-01-21 00:00:00,120,0.5,32.9,-1.0,90.0,5.5,1.0,0.0,0.0,3.0
2016-01-21 01:00:00,71,-0.5,31.1,-3.5,96.5,9.0,4.0,0.0,0.0,3.0
2016-01-21 03:00:00,32,-1.0,30.2,-2.5,93.0,3.5,1.0,0.0,0.0,3.0
2016-01-23 10:00:00,1076,8.5,47.3,7.5,87.0,6.5,1.0,0.0,1.0,3.0
2016-01-23 15:00:00,1723,10.5,50.9,9.5,79.5,14.0,2.0,0.0,1.0,3.0
2016-01-23 16:00:00,1419,9.0,48.2,7.0,82.0,13.0,3.0,0.0,1.0,3.0
2016-01-24 20:00:00,547,13.0,55.4,13.0,88.0,9.0,3.0,0.0,1.0,3.0
2016-01-25 00:00:00,152,12.5,54.5,12.5,85.0,9.0,1.0,0.0,0.0,3.0
2016-01-25 21:00:00,587,10.0,50.0,7.0,67.0,20.0,1.0,0.0,0.0,3.0
2016-01-27 19:00:00,1505,11.0,51.8,11.0,72.0,25.0,2.0,0.0,0.0,3.0
2016-01-28 06:00:00,586,5.0,41.0,1.5,76.0,18.5,1.0,0.0,0.0,3.0
